date,open,high,low,close,volume,adj_close
2024-03-26,170.0000,171.4200,169.5800,169.7100,57388400,168.0246
2024-03-27,170.4100,173.6000,170.1100,173.3100,60273300,171.5889
2024-03-28,171.7500,172.2300,170.5100,171.4800,65672700,169.7771
2024-04-01,171.1900,171.2500,169.4800,170.0300,46240500,168.3414
2024-04-02,169.0800,169.3400,168.2300,168.8400,49329500,167.1633
2024-04-03,168.7900,170.6800,168.5800,169.6500,47691700,167.9652
2024-04-04,170.2900,171.9200,168.8200,168.8200,53704400,167.1435
2024-04-05,169.5900,170.3900,168.9500,169.5800,42104800,167.8959
2024-04-08,169.0300,169.2000,168.2400,168.4500,37425500,166.7771
2024-04-09,168.7000,170.0800,168.3500,169.6700,42373800,167.9850
2024-04-10,168.8000,169.0900,167.1100,167.7800,49709300,166.1138
2024-04-11,168.3400,175.4600,168.1600,175.0400,91070300,173.3017
2024-04-12,174.2600,178.3600,174.2100,176.5500,101670900,174.7967
2024-04-15,175.3600,176.6300,172.5000,172.6900,73531800,170.9750
2024-04-16,171.7500,173.7600,168.2700,169.3800,73711200,167.6979
2024-04-17,169.6100,170.6500,168.0000,168.0000,50901200,166.3316
2024-04-18,168.0300,168.6400,166.5500,167.0400,43122900,165.3811
2024-04-19,166.2100,166.4000,164.0800,165.0000,68149400,163.3614
2024-04-22,165.5200,167.2600,164.7700,165.8400,48116400,164.1930
2024-04-23,165.3500,167.0500,164.9200,166.9000,49537800,165.2425
2024-04-24,166.5400,169.3000,166.2100,169.0200,48251800,167.3415
2024-04-25,169.5300,170.6100,168.1500,169.8900,50558300,168.2028
2024-04-26,169.8800,171.3400,169.1800,169.3000,44838400,167.6187
2024-04-29,173.3700,176.0300,173.1000,173.5000,68169400,171.7770
2024-04-30,173.3300,174.9900,170.0000,170.3300,65934800,168.6385
2024-05-01,169.5800,172.7100,169.1100,169.3000,50383100,167.6187
2024-05-02,172.5100,173.4200,170.8900,173.0300,94214900,171.3116
2024-05-03,186.6500,187.0000,182.6600,183.3800,163224100,181.5589
2024-05-06,182.3500,184.2000,180.4200,181.7100,78569700,179.9055
2024-05-07,183.4500,184.9000,181.3200,182.4000,77305800,180.5886
2024-05-08,182.8500,183.0700,181.4500,182.7400,45057100,180.9252
2024-05-09,182.5600,184.6600,182.1100,184.5700,48983000,182.7370
2024-05-10,184.9000,185.0900,182.1300,183.0500,50759500,181.4780
2024-05-13,185.4400,187.1000,184.6200,186.2800,72044800,184.6802
2024-05-14,187.5100,188.3000,186.2900,187.4300,52393600,185.8203
2024-05-15,187.9100,190.6500,187.3700,189.7200,70400000,188.0907
2024-05-16,190.4700,191.1000,189.6600,189.8400,52845200,188.2097
2024-05-17,189.5100,190.8100,189.1800,189.8700,41282900,188.2394
2024-05-20,189.3300,191.9200,189.0100,191.0400,44361300,189.3993
2024-05-21,191.0900,192.7300,190.9200,192.3500,42309400,190.6981
2024-05-22,192.2700,192.8200,190.2700,190.9000,34648500,189.2605
2024-05-23,190.9800,191.0000,186.6300,186.8800,51005900,185.2751
2024-05-24,188.8200,190.5800,188.0400,189.9800,36327000,188.3484
2024-05-28,191.5100,193.0000,189.1000,189.9900,52280100,188.3584
2024-05-29,189.6100,192.2500,189.5100,190.2900,53068000,188.6558
2024-05-30,190.7600,192.1800,190.6300,191.2900,49889100,189.6472
